shape,family,size,seed,n_params,steps,lr,val_acc,test_acc,test_acc_exterior,test_acc_surface,test_acc_interior,test_acc_near,test_acc_surface_Kneg,test_acc_surface_Kpos,test_acc_cavity,test_loss,train_acc,sparsity,best_step,stop_step,seconds
double_intersecting_in_plane,sae,"{""m"": 4}",0,31,15000,0.005,0.43177735805511475,0.42056241631507874,0.42671144008636475,0.0,0.879207968711853,0.5281456708908081,0.0,0.0,0.24671052396297455,0.9903554320335388,0.4247451722621918,0.09188608080148697,1700,5000,9.9
double_intersecting_in_plane,sae,"{""m"": 8}",0,59,15000,0.005,0.64703768491745,0.6380082368850708,0.4989500045776367,0.680497944355011,0.8092409372329712,0.35430464148521423,0.7549999952316284,0.6133032441139221,0.0,0.7651718854904175,0.6452785730361938,0.27852410078048706,2300,5300,9.1
double_intersecting_in_plane,sae,"{""m"": 16}",0,115,15000,0.005,0.7493715882301331,0.7404621243476868,0.7400251626968384,0.69887375831604,0.7874587774276733,0.46854305267333984,0.6837499737739563,0.7125140428543091,0.4194079041481018,0.5999281406402588,0.7518297433853149,0.4701213538646698,10200,13200,21.7
double_intersecting_in_plane,sae,"{""m"": 32}",0,227,15000,0.005,0.7317773699760437,0.7295361161231995,0.7110457420349121,0.7131001949310303,0.7768977284431458,0.4668874144554138,0.6762499809265137,0.7463359236717224,0.2368421107530594,0.6087650656700134,0.7345201969146729,0.23273217678070068,9000,12000,22.2
double_intersecting_in_plane,sae,"{""m"": 64}",0,451,15000,0.005,0.9154398441314697,0.9190399646759033,0.9252414703369141,0.9247184991836548,0.9029703140258789,0.5629138946533203,0.8899999856948853,0.9560315012931824,0.9276315569877625,0.2155989110469818,0.923263430595398,0.15272367000579834,12400,15000,35.5
double_intersecting_in_plane,sae,"{""m"": 128}",0,899,15000,0.005,0.9639137983322144,0.9647143483161926,0.9605207443237305,0.9928868412971497,0.9399340152740479,0.6986755132675171,0.9987499713897705,0.9875985980033875,0.9786184430122375,0.10959666222333908,0.96816486120224,0.15956923365592957,13200,15000,52.4
double_intersecting_in_plane,sae,"{""m"": 256}",0,1795,15000,0.005,0.9719927906990051,0.9725953936576843,0.9672406315803528,0.9952579140663147,0.9557756185531616,0.7649006843566895,1.0,0.9909808039665222,0.9802631735801697,0.09133078157901764,0.975034773349762,0.1082240492105484,13900,15000,80.1
double_intersecting_in_plane,sae,"{""m"": 512}",0,3587,15000,0.005,0.9714542031288147,0.9734909534454346,0.9701805710792542,0.9970362186431885,0.9524752497673035,0.7649006843566895,1.0,0.9943629503250122,0.9835526347160339,0.08336373418569565,0.9784248471260071,0.09889011830091476,13500,15000,131.5
double_intersecting_in_plane,sae,"{""m"": 1024}",0,7171,15000,0.005,0.971095085144043,0.9711624979972839,0.9668206572532654,0.9940723776817322,0.9524752497673035,0.753311276435852,0.9975000023841858,0.9909808039665222,0.9769737124443054,0.09065888822078705,0.977796196937561,0.051977332681417465,13900,15000,225.7
double_intersecting_in_plane,sae,"{""m"": 2048}",0,14339,15000,0.005,0.973069965839386,0.9727745056152344,0.9689205884933472,0.9946651458740234,0.9544554948806763,0.7649006843566895,1.0,0.9898533821105957,0.9786184430122375,0.08543945848941803,0.9791207909584045,0.03475656360387802,12200,15000,429.4
double_intersecting_in_plane,sae_weak,"{""m"": 4}",0,31,15000,0.005,0.43177735805511475,0.42056241631507874,0.42713144421577454,0.0,0.8785479068756104,0.5281456708908081,0.0,0.0,0.24671052396297455,0.9903565645217896,0.4247451722621918,0.09188608080148697,1700,5000,8.7
double_intersecting_in_plane,sae_weak,"{""m"": 8}",0,59,15000,0.005,0.6389586925506592,0.6310227513313293,0.6014279723167419,0.5151156187057495,0.8066006898880005,0.4370861053466797,0.5224999785423279,0.5084554553031921,0.060855261981487274,0.7593716979026794,0.6428539156913757,0.4423249065876007,13600,15000,25.1
double_intersecting_in_plane,sae_weak,"{""m"": 16}",0,115,15000,0.005,0.7441651225090027,0.736700713634491,0.73582524061203,0.6929460763931274,0.7867987155914307,0.45198675990104675,0.7087500095367432,0.6786921620368958,0.42269736528396606,0.6008591651916504,0.7470028400421143,0.4301227033138275,11500,14500,24.4
double_intersecting_in_plane,sae_weak,"{""m"": 32}",0,227,15000,0.005,0.8145421743392944,0.8088841438293457,0.8353632688522339,0.7534084320068359,0.829042911529541,0.47516557574272156,0.6937499642372131,0.8072152733802795,0.6973684430122375,0.45491430163383484,0.8197206854820251,0.36578115820884705,13600,15000,28.2
double_intersecting_in_plane,sae_weak,"{""m"": 64}",0,451,15000,0.005,0.9412925839424133,0.9396381974220276,0.9340612888336182,0.968583345413208,0.916171669960022,0.5662251710891724,0.9749999642372131,0.9627959132194519,0.9523026347160339,0.17603254318237305,0.9478918313980103,0.37229087948799133,15000,15000,35.7
double_intersecting_in_plane,sae_weak,"{""m"": 128}",0,899,15000,0.005,0.9669658541679382,0.9682966470718384,0.96136075258255,0.9964434504508972,0.9478548169136047,0.7185430526733398,0.9987499713897705,0.9943629503250122,0.9753289818763733,0.10427413880825043,0.9704099297523499,0.32080087065696716,14800,15000,52.8
double_intersecting_in_plane,sae_weak,"{""m"": 256}",0,1795,15000,0.005,0.9692997932434082,0.9688339829444885,0.9651406407356262,0.995850682258606,0.9445545077323914,0.7251655459403992,0.9975000023841858,0.9943629503250122,0.9753289818763733,0.09431954473257065,0.975326657295227,0.3050135374069214,15000,15000,80.5
