shape,family,size,seed,n_params,steps,lr,val_acc,test_acc,test_acc_exterior,test_acc_surface,test_acc_interior,test_acc_near,test_acc_surface_Kneg,test_acc_surface_Kpos,test_acc_cavity,test_loss,train_acc,sparsity,best_step,stop_step,seconds
plus_shape,relu1,"{""m"": 8}",0,59,15000,0.005,0.6197869777679443,0.6267580389976501,0.7352609634399414,0.5821078419685364,0.45403677225112915,0.26621922850608826,0.5277777910232544,0.6178861856460571,0.0,0.6866964101791382,0.6253772974014282,0.20426884293556213,7600,10600,16.8
plus_shape,relu1,"{""m"": 16}",0,115,15000,0.005,0.8030330538749695,0.8021997809410095,0.8449117541313171,0.7689951062202454,0.7545962929725647,0.28859061002731323,0.6172839403152466,0.8689023852348328,0.432584285736084,0.4802778363227844,0.8003333806991577,0.38359853625297546,3200,6200,8.5
plus_shape,relu1,"{""m"": 32}",0,227,15000,0.005,0.9324787855148315,0.927695631980896,0.9380397796630859,0.9473039507865906,0.880095899105072,0.38926175236701965,0.9166666865348816,0.9674796462059021,0.8764045238494873,0.20653484761714935,0.9289768934249878,0.28302493691444397,6400,9400,14.3
plus_shape,relu1,"{""m"": 64}",0,451,15000,0.005,0.9662393927574158,0.962856113910675,0.9654524922370911,0.9846814274787903,0.9288569092750549,0.5973154306411743,0.9753086566925049,0.9908536076545715,0.9719101190567017,0.12024785578250885,0.967518150806427,0.3411017060279846,11600,14600,24.1
plus_shape,relu1,"{""m"": 128}",0,899,15000,0.005,0.9785159826278687,0.9769203066825867,0.9755914211273193,0.998774528503418,0.9512389898300171,0.718120813369751,0.9984567761421204,0.9989836812019348,0.9719101190567017,0.08289842307567596,0.9774519205093384,0.47217869758605957,12600,15000,35.6
plus_shape,relu1,"{""m"": 256}",0,1795,15000,0.005,0.9823072552680969,0.9819689989089966,0.9834772944450378,0.999387264251709,0.9560351967811584,0.7785235047340393,0.9984567761421204,0.9999999403953552,0.983146071434021,0.059222303330898285,0.986079216003418,0.46604111790657043,14800,15000,52.3
plus_shape,relu1,"{""m"": 512}",0,3587,15000,0.005,0.9833905100822449,0.9835917949676514,0.9849793314933777,0.999387264251709,0.9600319862365723,0.7986577153205872,1.0,0.9989836812019348,0.983146071434021,0.054150134325027466,0.9882866740226746,0.49338027834892273,14000,15000,82.8
plus_shape,relu1,"{""m"": 1024}",0,7171,15000,0.005,0.9853764176368713,0.9850342869758606,0.9868569374084473,0.998774528503418,0.9632294178009033,0.818791925907135,0.9984567761421204,0.9989836812019348,0.983146071434021,0.0492374449968338,0.9899085164070129,0.48006322979927063,14900,15000,132.1
plus_shape,relu1,"{""m"": 2048}",0,14339,15000,0.005,0.9868206977844238,0.986476719379425,0.9864814281463623,0.999387264251709,0.9696242809295654,0.8344519138336182,1.0,0.9989836812019348,0.983146071434021,0.046980101615190506,0.9908095598220825,0.4846245050430298,12700,15000,248.8
plus_shape,mlp2,"{""h"": 2}",0,23,15000,0.005,0.48023107647895813,0.48016589879989624,1.0,0.0,0.0,0.47651007771492004,0.0,0.0,1.0,1.0494632720947266,0.47341981530189514,nan,100,5000,10.6
plus_shape,mlp2,"{""h"": 4}",0,51,15000,0.005,0.48023107647895813,0.48016589879989624,1.0,0.0,0.0,0.47651007771492004,0.0,0.0,1.0,1.0658788681030273,0.47341981530189514,nan,100,5000,9.9
plus_shape,mlp2,"{""h"": 6}",0,87,15000,0.005,0.7748690843582153,0.7812837958335876,0.8591813445091248,0.6299020051956177,0.8129496574401855,0.35346755385398865,0.1419753134250641,0.9512194991111755,0.7752808928489685,0.48959994316101074,0.7796999216079712,nan,4100,7100,14.1
plus_shape,mlp2,"{""h"": 8}",0,131,15000,0.005,0.9135223031044006,0.911828339099884,0.9309049844741821,0.9160539507865906,0.8657074570655823,0.34899330139160156,0.8657407760620117,0.9491869807243347,0.8539326190948486,0.2374235838651657,0.9118574261665344,nan,3500,6500,12.5
plus_shape,mlp2,"{""h"": 12}",0,243,15000,0.005,0.9158692955970764,0.9163361191749573,0.9324070811271667,0.929534375667572,0.8649080991744995,0.3668903708457947,0.8765432238578796,0.9644308686256409,0.8595505952835083,0.22933591902256012,0.9144028425216675,nan,12100,15000,27.6
plus_shape,mlp2,"{""h"": 16}",0,387,15000,0.005,0.9702112078666687,0.9675441980361938,0.9725872874259949,0.9785539507865906,0.9424460530281067,0.6800894737243652,0.9614197611808777,0.9898373484611511,0.966292142868042,0.10300702601671219,0.969815731048584,nan,15000,15000,25.4
plus_shape,mlp2,"{""h"": 24}",0,771,15000,0.005,0.9821267127990723,0.9760187268257141,0.9827262759208679,0.9840686917304993,0.9512389898300171,0.7606263756752014,0.9783950448036194,0.9878048300743103,0.9719101190567017,0.07303880900144577,0.9815740585327148,nan,14800,15000,27.8
plus_shape,mlp2,"{""h"": 32}",0,1283,15000,0.005,0.9841126203536987,0.9839524030685425,0.9879834651947021,0.992034375667572,0.9648281335830688,0.8299776315689087,0.9907407760620117,0.9928861260414124,0.983146071434021,0.05731702968478203,0.9870477914810181,nan,11900,14900,30.5
plus_shape,mlp2,"{""h"": 48}",0,2691,15000,0.005,0.9835710525512695,0.9846736192703247,0.9876079559326172,0.9957107901573181,0.9640287756919861,0.8255033493041992,0.9922839403152466,0.9979674220085144,0.9887640476226807,0.05835914984345436,0.9879263043403625,nan,8600,11600,27.3
