shape,family,size,seed,n_params,steps,lr,val_acc,test_acc,test_acc_exterior,test_acc_surface,test_acc_interior,test_acc_near,test_acc_surface_Kneg,test_acc_surface_Kpos,test_acc_cavity,test_loss,train_acc,sparsity,best_step,stop_step,seconds
pretzel_three_in_plane,sae,"{""m"": 4}",0,31,15000,0.005,0.45950931310653687,0.4628877341747284,1.0,0.0,0.0,0.5323475003242493,0.0,0.0,0.9185303449630737,1.0421863794326782,0.4563784897327423,0.2189807891845703,100,5000,9.9
pretzel_three_in_plane,sae,"{""m"": 8}",0,59,15000,0.005,0.6740453839302063,0.6781757473945618,0.558037519454956,0.7268518209457397,0.8410879969596863,0.3456561863422394,0.7709581255912781,0.6919431686401367,0.07348242402076721,0.6987586617469788,0.6728096604347229,0.22955133020877838,6500,9500,15.9
pretzel_three_in_plane,sae,"{""m"": 16}",0,115,15000,0.005,0.7467256784439087,0.7540619969367981,0.6924611330032349,0.7612433433532715,0.8568360805511475,0.4639556407928467,0.7589820623397827,0.7630332112312317,0.07827475666999817,0.5735559463500977,0.7479363083839417,0.19220827519893646,13000,15000,24.9
pretzel_three_in_plane,sae,"{""m"": 32}",0,227,15000,0.005,0.7596384286880493,0.7690176963806152,0.7443159222602844,0.7632274627685547,0.8196134567260742,0.4602587819099426,0.7245509028434753,0.7938389182090759,0.2715654969215393,0.5378912091255188,0.7626656293869019,0.15184175968170166,7800,10800,18.4
pretzel_three_in_plane,sae,"{""m"": 64}",0,451,15000,0.005,0.896697998046875,0.8895863890647888,0.9154368042945862,0.8525131940841675,0.8833214044570923,0.5083179473876953,0.802395224571228,0.8921801447868347,0.8258785605430603,0.28550946712493896,0.8921312689781189,0.2199559062719345,10700,13700,30.7
pretzel_three_in_plane,sae,"{""m"": 128}",0,899,15000,0.005,0.9435527920722961,0.9460856318473816,0.952931821346283,0.9576719403266907,0.9212598204612732,0.60813307762146,0.9550898671150208,0.9597156643867493,0.8977635502815247,0.1620207577943802,0.9466321468353271,0.1573203206062317,12300,15000,50.0
pretzel_three_in_plane,sae,"{""m"": 256}",0,1795,15000,0.005,0.9555432200431824,0.9531018733978271,0.9581173062324524,0.9715608358383179,0.9241231083869934,0.6210721135139465,0.9670659303665161,0.9751185178756714,0.9073482155799866,0.13905633985996246,0.9568524956703186,0.11387050151824951,12300,15000,77.3
pretzel_three_in_plane,sae,"{""m"": 512}",0,3587,15000,0.005,0.9619995951652527,0.9590103030204773,0.9625049829483032,0.9794973134994507,0.9305654764175415,0.6580407023429871,0.9790419340133667,0.979857861995697,0.9089456796646118,0.12256179749965668,0.9639744162559509,0.08301971107721329,13800,15000,127.1
pretzel_three_in_plane,sae,"{""m"": 1024}",0,7171,15000,0.005,0.9649510979652405,0.9630723595619202,0.9668927192687988,0.9854497313499451,0.9319971203804016,0.6728280782699585,0.9850299954414368,0.9857820272445679,0.9201277494430542,0.11093148589134216,0.9680440425872803,0.04547290503978729,12600,15000,220.0
pretzel_three_in_plane,sae,"{""m"": 2048}",0,14339,15000,0.005,0.9610772728919983,0.9597488641738892,0.9648982882499695,0.9768518209457397,0.9319971203804016,0.6654343605041504,0.9820359945297241,0.972748875617981,0.9073482155799866,0.11347382515668869,0.9660785794258118,0.028420474380254745,14900,15000,420.6
pretzel_three_in_plane,sae_weak,"{""m"": 4}",0,31,15000,0.005,0.45950931310653687,0.4628877341747284,1.0,0.0,0.0,0.5323475003242493,0.0,0.0,0.9185303449630737,1.0422238111495972,0.4563784897327423,0.2189807891845703,100,5000,8.9
pretzel_three_in_plane,sae_weak,"{""m"": 8}",0,59,15000,0.005,0.6412100791931152,0.6456794738769531,0.6314319968223572,0.5171957612037659,0.8103078007698059,0.41219964623451233,0.5808383226394653,0.46682465076446533,0.1405750811100006,0.7294068336486816,0.6380096077919006,0.3287712335586548,4100,7100,12.4
pretzel_three_in_plane,sae_weak,"{""m"": 16}",0,115,15000,0.005,0.728463351726532,0.7416912913322449,0.7387315630912781,0.692460298538208,0.8002862930297852,0.44916820526123047,0.7005988359451294,0.6860190033912659,0.2316293865442276,0.5839239954948425,0.731773316860199,0.3851897120475769,10900,13900,23.6
pretzel_three_in_plane,sae_weak,"{""m"": 32}",0,227,15000,0.005,0.7793764472007751,0.7810192108154297,0.8001595735549927,0.7129629254341125,0.8203292489051819,0.4362291991710663,0.6706587076187134,0.7464455366134644,0.5175718665122986,0.5408183932304382,0.7802622318267822,0.2766686677932739,5300,8300,13.9
pretzel_three_in_plane,sae_weak,"{""m"": 64}",0,451,15000,0.005,0.8819405436515808,0.8858936429023743,0.9130434989929199,0.8518518209457397,0.874015748500824,0.5231053829193115,0.817365288734436,0.879146933555603,0.7891373634338379,0.29487621784210205,0.8843156695365906,0.31368571519851685,12900,15000,32.9
pretzel_three_in_plane,sae_weak,"{""m"": 128}",0,899,15000,0.005,0.9442906975746155,0.9442392587661743,0.9485440850257874,0.9629629254341125,0.9162490963935852,0.5693160891532898,0.9640718698501587,0.9620853662490845,0.8881788849830627,0.1635061800479889,0.9453141093254089,0.35278284549713135,14900,15000,49.2
pretzel_three_in_plane,sae_weak,"{""m"": 256}",0,1795,15000,0.005,0.9520383477210999,0.9540250897407532,0.9573194980621338,0.9768518209457397,0.923407256603241,0.6155267953872681,0.9730539321899414,0.979857861995697,0.9025558829307556,0.13721203804016113,0.9575230479240417,0.36385461688041687,14100,15000,76.6
pretzel_three_in_plane,sae_weak,"{""m"": 512}",0,3587,15000,0.005,0.9607083201408386,0.9617798924446106,0.9637016654014587,0.9834655523300171,0.9348604083061218,0.6635859608650208,0.9850299954414368,0.9822275042533875,0.9169328808784485,0.11534988880157471,0.9649918079376221,0.34680265188217163,15000,15000,126.8
pretzel_three_in_plane,sae_weak,"{""m"": 1024}",0,7171,15000,0.005,0.9667957425117493,0.9676883220672607,0.9720782041549683,0.9894179701805115,0.9362920522689819,0.706099808216095,0.9850299954414368,0.9928910136222839,0.9313098788261414,0.09683748334646225,0.9732698202133179,0.18237952888011932,14200,15000,219.8
pretzel_three_in_plane,sae_weak,"{""m"": 2048}",0,14339,15000,0.005,0.9686404466629028,0.9699039459228516,0.9724770784378052,0.9927248358726501,0.9405869245529175,0.7190388441085815,0.9910179972648621,0.9940758943557739,0.9329073429107666,0.08908558636903763,0.9760214686393738,0.12097474187612534,13500,15000,419.9
pretzel_three_in_plane,relu1,"{""m"": 4}",0,31,15000,0.005,0.45950931310653687,0.4628877341747284,1.0,0.0,0.0,0.5323475003242493,0.0,0.0,0.9185303449630737,1.0422292947769165,0.4563784897327423,0.2189807891845703,100,5000,7.3
pretzel_three_in_plane,relu1,"{""m"": 8}",0,59,15000,0.005,0.6760745048522949,0.6807606816291809,0.5771839022636414,0.7096560597419739,0.8353614807128906,0.3604436218738556,0.7619760632514954,0.6682464480400085,0.07348242402076721,0.7000793814659119,0.67278653383255,0.45259416103363037,4800,7800,11.4
pretzel_three_in_plane,relu1,"{""m"": 16}",0,115,15000,0.005,0.7607452273368835,0.7618167996406555,0.755883514881134,0.7248677015304565,0.8124552369117737,0.44916820526123047,0.7200599312782288,0.7286730408668518,0.3658146858215332,0.551109254360199,0.758526623249054,0.42495614290237427,14000,15000,23.8
pretzel_three_in_plane,relu1,"{""m"": 32}",0,227,15000,0.005,0.7777162790298462,0.7856351137161255,0.7909852266311646,0.7493386268615723,0.8153185248374939,0.487985223531723,0.7080838680267334,0.7819905281066895,0.44888177514076233,0.5187519192695618,0.7797766327857971,0.27299320697784424,10700,13700,19.1
pretzel_three_in_plane,relu1,"{""m"": 64}",0,451,15000,0.005,0.885814368724823,0.8879246711730957,0.9118468165397644,0.8604497313499451,0.8747315406799316,0.5231053829193115,0.8308383822441101,0.8838862776756287,0.8115015625953674,0.28750717639923096,0.8891252875328064,0.33882245421409607,13500,15000,25.1
pretzel_three_in_plane,relu1,"{""m"": 128}",0,899,15000,0.005,0.9142224192619324,0.9161742925643921,0.9349820613861084,0.9021163582801819,0.8976377844810486,0.5341959595680237,0.8592814803123474,0.9360190033912659,0.8690095543861389,0.23032891750335693,0.9138206243515015,0.47042328119277954,14200,15000,34.9
pretzel_three_in_plane,relu1,"{""m"": 256}",0,1795,15000,0.005,0.9417081475257874,0.9429467916488647,0.9481452107429504,0.9550264477729797,0.9205440282821655,0.5822550654411316,0.9431138038635254,0.9644550085067749,0.8881788849830627,0.16580207645893097,0.9450597763061523,0.4894575774669647,14300,15000,52.0
pretzel_three_in_plane,relu1,"{""m"": 512}",0,3587,15000,0.005,0.9485334753990173,0.9468241930007935,0.9509373903274536,0.9662697911262512,0.918396532535553,0.5785582065582275,0.9700599312782288,0.9632701873779297,0.894568681716919,0.15244096517562866,0.9526903629302979,0.49707895517349243,14300,15000,79.7
pretzel_three_in_plane,relu1,"{""m"": 1024}",0,7171,15000,0.005,0.9632908701896667,0.9632570147514343,0.9668927192687988,0.9854497313499451,0.9327129125595093,0.6728280782699585,0.9820359945297241,0.9881516695022583,0.9217252135276794,0.10801099240779877,0.9681365489959717,0.48029473423957825,14600,15000,129.3
pretzel_three_in_plane,relu1,"{""m"": 2048}",0,14339,15000,0.005,0.9671646952629089,0.9687961339950562,0.9724770784378052,0.9927248358726501,0.9362920522689819,0.7079482674598694,0.9925150275230408,0.9928910136222839,0.9361022114753723,0.09566832333803177,0.9731542468070984,0.4718920886516571,14900,15000,247.1
pretzel_three_in_plane,mlp2,"{""h"": 2}",0,23,15000,0.005,0.45950931310653687,0.4628877341747284,1.0,0.0,0.0,0.5323475003242493,0.0,0.0,0.9185303449630737,1.0637127161026,0.4563784897327423,nan,100,5000,10.8
pretzel_three_in_plane,mlp2,"{""h"": 4}",0,51,15000,0.005,0.45950931310653687,0.4628877341747284,1.0,0.0,0.0,0.5323475003242493,0.0,0.0,0.9185303449630737,1.0713679790496826,0.4563784897327423,nan,100,5000,10.0
pretzel_three_in_plane,mlp2,"{""h"": 6}",0,87,15000,0.005,0.6937834024429321,0.6971935033798218,0.6011168956756592,0.7169312238693237,0.8482462167739868,0.35674676299095154,0.7559880614280701,0.6860190033912659,0.06549520790576935,0.6697444915771484,0.693342924118042,nan,500,5000,9.8
pretzel_three_in_plane,mlp2,"{""h"": 8}",0,131,15000,0.005,0.7804833054542542,0.7747414708137512,0.8165137767791748,0.6970899105072021,0.7838224768638611,0.3142329156398773,0.7170658707618713,0.6812796592712402,0.6038338541984558,0.5293232202529907,0.7769325375556946,nan,11900,14900,28.9
pretzel_three_in_plane,mlp2,"{""h"": 12}",0,243,15000,0.005,0.8472606539726257,0.8533973097801208,0.8831272721290588,0.7943121194839478,0.8639942407608032,0.4306839108467102,0.7754491567611694,0.8092417120933533,0.7140575051307678,0.36260852217674255,0.8464171290397644,nan,5500,8500,16.3
pretzel_three_in_plane,mlp2,"{""h"": 16}",0,387,15000,0.005,0.9404168725013733,0.9394387006759644,0.9525328874588013,0.9437830448150635,0.9112383723258972,0.5896487832069397,0.9116767048835754,0.9691943526268005,0.8833865523338318,0.17036806046962738,0.9407126903533936,nan,12600,15000,27.5
pretzel_three_in_plane,mlp2,"{""h"": 24}",0,771,15000,0.005,0.9031543731689453,0.9102658629417419,0.929796576499939,0.9001322388648987,0.8861846327781677,0.6007393598556519,0.8727545142173767,0.921800971031189,0.8402555584907532,0.2509574592113495,0.9122945070266724,nan,13500,15000,25.5
pretzel_three_in_plane,mlp2,"{""h"": 32}",0,1283,15000,0.005,0.9465042948722839,0.9451624751091003,0.9569206237792969,0.9477512836456299,0.9212598204612732,0.6321626901626587,0.9431138038635254,0.951421856880188,0.9105431437492371,0.15148325264453888,0.9510717391967773,nan,12700,15000,27.9
pretzel_three_in_plane,mlp2,"{""h"": 48}",0,2691,15000,0.005,0.9717763662338257,0.9697193503379822,0.9716793298721313,0.9900793433189392,0.9441660642623901,0.7301294207572937,0.9895209670066833,0.9905213713645935,0.9201277494430542,0.09072686731815338,0.9767151474952698,nan,14600,15000,34.7
pretzel_three_in_plane,mlp2,"{""h"": 64}",0,4611,15000,0.005,0.9786016941070557,0.9726735353469849,0.9784603118896484,0.9828041791915894,0.9513242244720459,0.776340126991272,0.9805389642715454,0.9845972061157227,0.9408945441246033,0.07924827188253403,0.9815016388893127,nan,13500,15000,38.2
pretzel_three_in_plane,spline1,"{""G"": 4, ""h"": 1}",0,34,15000,0.01,0.6089282035827637,0.6091210842132568,0.5125648379325867,0.5621693134307861,0.8332139849662781,0.390018492937088,0.53742516040802,0.5817535519599915,0.07348242402076721,0.7982436418533325,0.6039031744003296,nan,2200,5200,12.6
pretzel_three_in_plane,spline1,"{""G"": 4, ""h"": 2}",0,65,15000,0.01,0.7310459017753601,0.7453840374946594,0.7279617190361023,0.7063491940498352,0.8188976049423218,0.4787430763244629,0.7170658707618713,0.6978673338890076,0.2827475965023041,0.5709788203239441,0.7368603944778442,nan,10700,13700,37.5
pretzel_three_in_plane,spline1,"{""G"": 4, ""h"": 4}",0,127,15000,0.01,0.8254934549331665,0.83216392993927,0.87275630235672,0.7552909851074219,0.8425196409225464,0.5157116651535034,0.688622772693634,0.8080568909645081,0.6964856386184692,0.44028282165527344,0.8251901865005493,nan,6700,9700,28.7
pretzel_three_in_plane,spline1,"{""G"": 4, ""h"": 8}",0,251,15000,0.01,0.943737268447876,0.944793164730072,0.956122875213623,0.9503967761993408,0.918396532535553,0.5951941013336182,0.9520958662033081,0.9490521550178528,0.9025558829307556,0.165375754237175,0.944065511226654,nan,12900,15000,51.6
pretzel_three_in_plane,spline1,"{""G"": 4, ""h"": 16}",0,499,15000,0.01,0.975281298160553,0.97618168592453,0.979656994342804,0.988095223903656,0.9570508003234863,0.7948244214057922,0.9955090284347534,0.9822275042533875,0.9536740779876709,0.0730510950088501,0.9769926071166992,nan,11900,14900,70.5
pretzel_three_in_plane,spline1,"{""G"": 4, ""h"": 32}",0,995,15000,0.01,0.9815531969070435,0.9820900559425354,0.9836457967758179,0.9900793433189392,0.970651388168335,0.8484288454055786,0.9880239963531494,0.9917061924934387,0.9664536714553833,0.05428234860301018,0.9869123697280884,nan,11900,14900,107.0
pretzel_three_in_plane,spline1,"{""G"": 8, ""h"": 1}",0,58,15000,0.01,0.565578281879425,0.5544682145118713,0.7538891434669495,0.15608465671539307,0.6277737617492676,0.4713493585586548,0.136227548122406,0.17180095613002777,0.5527156591415405,0.9053595066070557,0.5535181760787964,nan,7300,10300,29.2
pretzel_three_in_plane,spline1,"{""G"": 8, ""h"": 2}",0,113,15000,0.01,0.7417450547218323,0.7479689717292786,0.8181092739105225,0.5806878209114075,0.8031495809555054,0.37707948684692383,0.53742516040802,0.6149289608001709,0.690095841884613,0.5945247411727905,0.7516359686851501,nan,7500,10500,33.4
pretzel_three_in_plane,spline1,"{""G"": 8, ""h"": 4}",0,223,15000,0.01,0.8767755031585693,0.8871861100196838,0.8974870443344116,0.8882274627685547,0.8675733208656311,0.388170063495636,0.8787425756454468,0.8957346081733704,0.8498402237892151,0.3103943467140198,0.8826508522033691,nan,10900,13900,48.3
pretzel_three_in_plane,spline1,"{""G"": 8, ""h"": 8}",0,443,15000,0.01,0.9649510979652405,0.9658419489860535,0.9712803959846497,0.9801586866378784,0.9405869245529175,0.7171903848648071,0.9805389642715454,0.979857861995697,0.939297080039978,0.1120605617761612,0.9688302278518677,nan,9600,12600,57.1
pretzel_three_in_plane,spline1,"{""G"": 8, ""h"": 16}",0,883,15000,0.01,0.9789706468582153,0.9804283380508423,0.9852413535118103,0.9887565970420837,0.9627773761749268,0.8354898691177368,0.9895209670066833,0.9881516695022583,0.9680510759353638,0.06743587553501129,0.983883261680603,nan,7600,10600,71.5
pretzel_three_in_plane,spline1,"{""G"": 8, ""h"": 32}",0,1763,15000,0.01,0.9874561429023743,0.9872599244117737,0.990027904510498,0.9920634627342224,0.9770937561988831,0.8946395516395569,0.9910179972648621,0.9928910136222839,0.9824280738830566,0.040983252227306366,0.9950516819953918,nan,8400,11400,129.2
pretzel_three_in_plane,spline1,"{""G"": 16, ""h"": 1}",0,106,15000,0.01,0.5961999297142029,0.6006277799606323,0.6410052180290222,0.4325396716594696,0.7100930213928223,0.4251386523246765,0.473053902387619,0.400473952293396,0.5527156591415405,0.8673897981643677,0.5967581868171692,nan,1500,5000,16.1
pretzel_three_in_plane,spline1,"{""G"": 16, ""h"": 2}",0,209,15000,0.01,0.849658727645874,0.8506277799606323,0.8520143628120422,0.8373015522956848,0.8625625967979431,0.41219964623451233,0.8517964482307434,0.8258293867111206,0.7907348275184631,0.37547171115875244,0.8464864492416382,nan,4500,7500,28.7
pretzel_three_in_plane,spline1,"{""G"": 16, ""h"": 4}",0,415,15000,0.01,0.9516693949699402,0.9555022120475769,0.9605105519294739,0.9702380895614624,0.9305654764175415,0.6654343605041504,0.976047933101654,0.9656398296356201,0.9297124147415161,0.1354174166917801,0.9559969305992126,nan,12100,15000,72.1
pretzel_three_in_plane,spline1,"{""G"": 16, ""h"": 8}",0,827,15000,0.01,0.9703006744384766,0.9717503786087036,0.9768648147583008,0.9775131940841675,0.9563350081443787,0.7948244214057922,0.9790419340133667,0.9763033390045166,0.9584664106369019,0.09078599512577057,0.9773856997489929,nan,11600,14600,98.3
pretzel_three_in_plane,spline1,"{""G"": 16, ""h"": 16}",0,1651,15000,0.01,0.978232741355896,0.9772894978523254,0.983246922492981,0.9808200597763062,0.9627773761749268,0.8299445509910583,0.9730539321899414,0.9869668483734131,0.9664536714553833,0.07916305214166641,0.987467348575592,nan,6600,9600,105.5
pretzel_three_in_plane,spline1,"{""G"": 16, ""h"": 32}",0,3299,15000,0.01,0.979339599609375,0.9795051217079163,0.9840446710586548,0.9828041791915894,0.9677881002426147,0.846580445766449,0.9790419340133667,0.9857820272445679,0.9712460041046143,0.09692120552062988,0.9993757009506226,nan,5900,8900,166.6
pretzel_three_in_plane,spline3,"{""G"": 4, ""h"": 1}",0,46,15000,0.01,0.6629772782325745,0.661189079284668,0.7678500413894653,0.4914020895957947,0.6535432934761047,0.38632163405418396,0.25,0.6824644804000854,0.5782747268676758,0.7062332034111023,0.6601614356040955,nan,11700,14700,71.3
pretzel_three_in_plane,spline3,"{""G"": 4, ""h"": 2}",0,89,15000,0.01,0.8063087463378906,0.8063145875930786,0.8751496076583862,0.7076719403266907,0.7895489931106567,0.3456561863422394,0.6541916131973267,0.75,0.7811501622200012,0.4488687813282013,0.8059287667274475,nan,12200,15000,83.2
pretzel_three_in_plane,spline3,"{""G"": 4, ""h"": 4}",0,175,15000,0.01,0.938018798828125,0.9355612993240356,0.946549654006958,0.9484126567840576,0.9019327163696289,0.5637708306312561,0.961077868938446,0.9383886456489563,0.8706070184707642,0.1925358772277832,0.9389784336090088,nan,11400,14400,94.8
pretzel_three_in_plane,spline3,"{""G"": 4, ""h"": 8}",0,347,15000,0.01,0.9662423729896545,0.9643648266792297,0.966094970703125,0.9781745672225952,0.9463135004043579,0.7227357029914856,0.9835329651832581,0.9739336967468262,0.9233226776123047,0.1104864701628685,0.9655698537826538,nan,14800,15000,141.3
pretzel_three_in_plane,spline3,"{""G"": 4, ""h"": 16}",0,691,15000,0.01,0.9848735928535461,0.9878138899803162,0.9916234612464905,0.9947089552879333,0.9735146760940552,0.8927911520004272,0.9970059990882874,0.9928910136222839,0.9776357412338257,0.040036629885435104,0.9892477989196777,nan,15000,15000,232.4
pretzel_three_in_plane,spline3,"{""G"": 4, ""h"": 32}",0,1379,15000,0.01,0.9889318943023682,0.9887370467185974,0.9908257126808167,0.9947089552879333,0.9785254001617432,0.902033269405365,0.9955090284347534,0.9940758943557739,0.9776357412338257,0.03552883490920067,0.9930630922317505,nan,11400,14400,404.4
pretzel_three_in_plane,spline3,"{""G"": 8, ""h"": 1}",0,70,15000,0.01,0.7483859062194824,0.7509231567382812,0.7834064960479736,0.6408730149269104,0.811739444732666,0.36598891019821167,0.5209581255912781,0.7357820272445679,0.7172523736953735,0.5860596895217896,0.7495548725128174,nan,13900,15000,81.2
pretzel_three_in_plane,spline3,"{""G"": 8, ""h"": 2}",0,137,15000,0.01,0.8681054711341858,0.8733382225036621,0.8747507333755493,0.884920597076416,0.8582676649093628,0.3530499041080475,0.89371258020401,0.8779621124267578,0.8067092299461365,0.32841137051582336,0.8703494071960449,nan,2500,5500,34.9
pretzel_three_in_plane,spline3,"{""G"": 8, ""h"": 4}",0,271,15000,0.01,0.9601549506187439,0.9584563970565796,0.9652971625328064,0.9715608358383179,0.9319971203804016,0.6746765375137329,0.976047933101654,0.9680095314979553,0.9185303449630737,0.13900017738342285,0.960182249546051,nan,7000,10000,81.3
pretzel_three_in_plane,spline3,"{""G"": 8, ""h"": 8}",0,539,15000,0.01,0.9824755191802979,0.9854135513305664,0.9880335330963135,0.9920634627342224,0.9735146760940552,0.8798521161079407,0.9940119981765747,0.9905213713645935,0.9728434085845947,0.04936759173870087,0.9868199229240417,nan,12400,15000,185.7
pretzel_three_in_plane,spline3,"{""G"": 8, ""h"": 16}",0,1075,15000,0.01,0.9894853234291077,0.9902141690254211,0.9912245869636536,0.9960317015647888,0.982104480266571,0.9131238460540771,0.9970059990882874,0.9952607154846191,0.9856230020523071,0.03377502039074898,0.9940111637115479,nan,10800,13800,299.0
pretzel_three_in_plane,spline3,"{""G"": 8, ""h"": 32}",0,2147,15000,0.01,0.9929901957511902,0.9929837584495544,0.9944156408309937,0.9986771941184998,0.9842519164085388,0.9334565997123718,1.0,0.9976303577423096,0.9904153347015381,0.02497602067887783,0.9986588954925537,nan,8300,11300,439.7
pretzel_three_in_plane,spline3,"{""G"": 16, ""h"": 1}",0,118,15000,0.01,0.6781036257743835,0.6870383620262146,0.8045472502708435,0.48478835821151733,0.6950608491897583,0.39926064014434814,0.544910192489624,0.4372037947177887,0.7060703039169312,0.744572103023529,0.6912387013435364,nan,3400,6400,43.0
