shape,family,size,seed,n_params,steps,lr,val_acc,test_acc,test_acc_exterior,test_acc_surface,test_acc_interior,test_acc_near,test_acc_surface_Kneg,test_acc_surface_Kpos,test_acc_cavity,test_loss,train_acc,sparsity,best_step,seconds
keyring_2,sae,"{""m"": 2}",0,17,3000,0.005,0.6017838716506958,0.6011226177215576,0.7493831515312195,0.72398442029953,0.0,0.09223300963640213,0.7368420958518982,0.7149621248245239,0.04708520323038101,0.8968011140823364,0.5995931029319763,0.5157867074012756,2700,6.7
keyring_2,sae,"{""m"": 2}",1,17,3000,0.005,0.4975516200065613,0.4976319968700409,1.0,0.0,0.0,0.41019418835639954,0.0,0.0,0.6121076345443726,1.036813735961914,0.4949897229671478,0.4783371388912201,50,5.1
keyring_2,sae,"{""m"": 4}",0,31,3000,0.005,0.5940888524055481,0.608138918876648,0.732111394405365,0.7735114097595215,0.0,0.09951456636190414,0.8380566239356995,0.728219747543335,0.029147982597351074,0.8272147178649902,0.5981053113937378,0.1817663609981537,1250,5.3
keyring_2,sae,"{""m"": 4}",1,31,3000,0.005,0.5970619320869446,0.5972636342048645,0.8301022052764893,0.5843071937561035,0.0,0.1553398072719574,0.8407557010650635,0.40435606241226196,0.01569506898522377,0.769820511341095,0.594517171382904,0.5229784250259399,2400,5.3
keyring_2,sae,"{""m"": 8}",0,59,3000,0.005,0.6155998706817627,0.6235747933387756,0.8093056082725525,0.7006121873855591,0.0,0.10194174945354462,0.9014844298362732,0.5596591234207153,0.008968610316514969,0.7361347079277039,0.6118234395980835,0.4373355507850647,2400,5.3
keyring_2,sae,"{""m"": 8}",1,59,3000,0.005,0.6124519109725952,0.6149798631668091,0.8117730021476746,0.6694490909576416,0.0,0.1116504892706871,0.9136301875114441,0.49810606241226196,0.0,0.7523714303970337,0.6087384819984436,0.5830117464065552,1300,5.0
keyring_2,sae,"{""m"": 16}",0,115,3000,0.005,0.6659671664237976,0.6730398535728455,0.8033133745193481,0.7267668843269348,0.23617619276046753,0.1553398072719574,0.8947368264198303,0.6089015603065491,0.09641256183385849,0.6707996129989624,0.6618605852127075,0.5138353109359741,3000,5.2
keyring_2,sae,"{""m"": 16}",1,115,3000,0.005,0.639034628868103,0.636379599571228,0.8117730021476746,0.6683361530303955,0.11621368676424026,0.14077669382095337,0.8704453110694885,0.5265151858329773,0.1704035997390747,0.7024202942848206,0.636962354183197,0.39613664150238037,2500,5.2
keyring_2,sae,"{""m"": 32}",0,227,3000,0.005,0.721755862236023,0.7340817451477051,0.7807543277740479,0.818030059337616,0.46860358119010925,0.1723300963640213,0.7530364394187927,0.8636363744735718,0.03139013797044754,0.5936917662620544,0.7273662686347961,0.2518637180328369,2800,5.4
keyring_2,sae,"{""m"": 32}",1,227,3000,0.005,0.7371459007263184,0.7363620400428772,0.8170602917671204,0.6922649145126343,0.5960637331008911,0.291262149810791,0.7908231616020203,0.623106062412262,0.26457399129867554,0.5946900248527527,0.7371461391448975,0.2929639518260956,2950,5.3
keyring_2,sae,"{""m"": 64}",0,451,3000,0.005,0.7976565361022949,0.8077530264854431,0.8315121531486511,0.8391764163970947,0.6916588544845581,0.2864077687263489,0.7435896992683411,0.90625,0.3677130341529846,0.4843713641166687,0.8057585954666138,0.23966464400291443,2950,7.3
keyring_2,sae,"{""m"": 64}",1,451,3000,0.005,0.7829660773277283,0.7977547645568848,0.8364469408988953,0.800222635269165,0.6907216310501099,0.3082524240016937,0.7341430187225342,0.8465909361839294,0.4304932951927185,0.5016412734985352,0.7918435335159302,0.22085215151309967,2800,7.3
keyring_2,sae,"{""m"": 128}",0,899,3000,0.005,0.8483735918998718,0.8573934435844421,0.8893197178840637,0.8781302571296692,0.7375820279121399,0.3009708821773529,0.7638326287269592,0.9583333730697632,0.6008968949317932,0.38296157121658325,0.8528420925140381,0.1880892664194107,2750,10.4
keyring_2,sae,"{""m"": 128}",1,899,3000,0.005,0.8593913912773132,0.8693211674690247,0.8956644535064697,0.884251594543457,0.7741330862045288,0.34223300218582153,0.788124144077301,0.9517045617103577,0.7017937302589417,0.3610042333602905,0.8631908893585205,0.2031126767396927,2900,10.6
keyring_2,sae,"{""m"": 256}",0,1795,3000,0.005,0.8693599104881287,0.8773899674415588,0.8995417952537537,0.8953812122344971,0.7881911993026733,0.3300970792770386,0.8218623399734497,0.946969747543335,0.7062780857086182,0.33231842517852783,0.8731458187103271,0.17476786673069,2800,16.1
