shape,family,size,seed,n_params,steps,lr,val_acc,test_acc,test_acc_exterior,test_acc_surface,test_acc_interior,test_acc_near,test_acc_surface_Kneg,test_acc_surface_Kpos,test_acc_cavity,test_loss,train_acc,sparsity,best_step,seconds
single_ring,sae_weak,"{""m"": 2}",0,17,3000,0.005,0.40833917260169983,0.4031321704387665,0.6771201491355896,0.4211111068725586,0.0,0.2964824140071869,0.5064103007316589,0.3558823764324188,0.48695650696754456,1.04509437084198,0.4098115861415863,0.49912020564079285,550,9.8
single_ring,sae_weak,"{""m"": 2}",1,17,3000,0.005,0.4088669717311859,0.4168573021888733,0.3308303952217102,0.9000000357627869,0.0,0.09045226126909256,1.0,0.8235294818878174,0.0,1.0056992769241333,0.41055822372436523,0.09361252933740616,750,8.1
single_ring,sae_weak,"{""m"": 4}",0,31,3000,0.005,0.4236453175544739,0.42723914980888367,0.4425795078277588,0.0,0.880790650844574,0.5393635034561157,0.0,0.0,0.29347825050354004,1.0022571086883545,0.42696210741996765,0.09233679622411728,1100,7.8
single_ring,sae_weak,"{""m"": 4}",1,31,3000,0.005,0.6038001179695129,0.5995073318481445,0.5313604474067688,0.49666666984558105,0.8091414570808411,0.42378559708595276,0.5743589997291565,0.437254935503006,0.030434781685471535,0.8421281576156616,0.6019588112831116,0.2910434603691101,1200,8.0
single_ring,sae_weak,"{""m"": 8}",0,59,3000,0.005,0.5355383157730103,0.5377441644668579,0.6289752721786499,0.7327777743339539,0.19332921504974365,0.20435510575771332,0.9089744091033936,0.5980392694473267,0.0,0.8404684066772461,0.5328077673912048,0.3945319354534149,2750,8.1
single_ring,sae_weak,"{""m"": 8}",1,59,3000,0.005,0.47185078263282776,0.47017422318458557,0.6744699478149414,0.601111114025116,0.03891291096806526,0.24790619313716888,0.7756410241127014,0.46764707565307617,0.04999999701976776,0.9162936806678772,0.4705740213394165,0.5033212900161743,2300,8.0
single_ring,sae_weak,"{""m"": 16}",0,115,3000,0.005,0.7297677397727966,0.7313039302825928,0.6806536912918091,0.6983333230018616,0.8387894034385681,0.44891121983528137,0.7217949032783508,0.6803922057151794,0.0,0.6524916291236877,0.7321138381958008,0.39535677433013916,2750,7.9
single_ring,sae_weak,"{""m"": 16}",1,115,3000,0.005,0.7176284193992615,0.7174028158187866,0.6691696047782898,0.6788889169692993,0.8276714086532593,0.44723618030548096,0.7461538910865784,0.6274510025978088,0.0,0.6756405830383301,0.7188282608985901,0.41551557183265686,3000,7.9
single_ring,sae_weak,"{""m"": 32}",0,227,3000,0.005,0.7711118459701538,0.7700158357620239,0.7186395525932312,0.7638888955116272,0.8486720323562622,0.5075376629829407,0.7230769395828247,0.795098066329956,0.0,0.6178783178329468,0.7743862271308899,0.2213839590549469,2850,9.4
single_ring,sae_weak,"{""m"": 32}",1,227,3000,0.005,0.7413792610168457,0.7358789443969727,0.6585689187049866,0.7338889241218567,0.8462013602256775,0.45561137795448303,0.7217949032783508,0.7431373000144958,0.0,0.6529799103736877,0.7383284568786621,0.497937947511673,2450,9.4
