shape,family,size,seed,n_params,steps,lr,val_acc,test_acc,test_acc_exterior,test_acc_surface,test_acc_interior,test_acc_near,test_acc_surface_Kneg,test_acc_surface_Kpos,test_acc_cavity,test_loss,train_acc,sparsity,best_step,seconds
plus_shape,sae,"{""m"": 2}",0,17,3000,0.005,0.5508214235305786,0.5501261949539185,0.8028539419174194,0.5594363212585449,0.0,0.22371365129947662,0.5432099103927612,0.5701219439506531,0.3426966369152069,0.9660707712173462,0.5422354340553284,0.6686801314353943,750,6.7
plus_shape,sae,"{""m"": 2}",1,17,3000,0.005,0.4919660687446594,0.4965741038322449,0.6278632879257202,0.6629902124404907,0.0,0.1633109599351883,0.7623456716537476,0.5975609421730042,0.13483145833015442,0.9500672817230225,0.4911699593067169,0.2559502422809601,500,5.2
plus_shape,sae,"{""m"": 4}",0,31,3000,0.005,0.5134500861167908,0.5068517923355103,0.5497559309005737,0.8253676891326904,0.0,0.0939597338438034,0.9706790447235107,0.729674756526947,0.0,0.8526492714881897,0.5085822343826294,0.0904255285859108,2550,5.3
plus_shape,sae,"{""m"": 4}",1,31,3000,0.005,0.5638201832771301,0.5703209638595581,0.7743147015571594,0.6746323704719543,0.0,0.18344518542289734,0.8271604776382446,0.5741869807243347,0.08988764137029648,0.8243032097816467,0.5649412274360657,0.24143527448177338,2700,5.3
plus_shape,sae,"{""m"": 8}",0,59,3000,0.005,0.6170789003372192,0.6229715347290039,0.7514081597328186,0.5772058963775635,0.40927258133888245,0.2572706937789917,0.5540123581886292,0.5924796462059021,0.0,0.694086492061615,0.6236653327941895,0.21416336297988892,3000,5.3
plus_shape,sae,"{""m"": 8}",1,59,3000,0.005,0.6557140350341797,0.6610169410705566,0.8024784326553345,0.5386029481887817,0.5195843577384949,0.32438477873802185,0.5077160596847534,0.5589430928230286,0.00561797758564353,0.716733455657959,0.65472811460495,0.4938243627548218,2500,5.0
plus_shape,sae,"{""m"": 16}",0,115,3000,0.005,0.7952699065208435,0.794626772403717,0.8302665948867798,0.7585784792900085,0.7657873630523682,0.27293065190315247,0.6388888955116272,0.8373983502388,0.17977528274059296,0.513014554977417,0.79497230052948,0.35533493757247925,2950,5.3
plus_shape,sae,"{""m"": 16}",1,115,3000,0.005,0.6663657426834106,0.6671475172042847,0.8133683800697327,0.5171568989753723,0.5515587329864502,0.3109619617462158,0.5679012537002563,0.48373982310295105,0.0,0.6819188594818115,0.6675000786781311,0.3676298260688782,3000,5.3
plus_shape,sae,"{""m"": 32}",0,227,3000,0.005,0.8371546864509583,0.8407861590385437,0.8599324226379395,0.8394607901573181,0.8017585873603821,0.26621922850608826,0.6512345671653748,0.9634146094322205,0.45505619049072266,0.4022536873817444,0.8400684595108032,0.22862760722637177,2950,5.4
plus_shape,sae,"{""m"": 32}",1,227,3000,0.005,0.8824697732925415,0.8858636617660522,0.8884716629981995,0.9209558963775635,0.8345323801040649,0.2505592703819275,0.8595678806304932,0.9613820910453796,0.7303370833396912,0.33315005898475647,0.8832274675369263,0.335816353559494,2950,5.4
