shape,family,size,seed,n_params,steps,lr,val_acc,test_acc,test_acc_exterior,test_acc_surface,test_acc_interior,test_acc_near,test_acc_surface_Kneg,test_acc_surface_Kpos,test_acc_cavity,test_loss,train_acc,sparsity,best_step,seconds
circle_border_1,sae,"{""m"": 2}",0,17,3000,0.005,0.5466901659965515,0.5524364709854126,0.6080933809280396,0.8291714191436768,0.0,0.08598130941390991,0.9533607959747314,0.7415295243263245,0.0,0.8316869139671326,0.5479724407196045,0.20303672552108765,1450,6.7
circle_border_1,sae,"{""m"": 2}",1,17,3000,0.005,0.5473963022232056,0.5529661178588867,0.628144383430481,0.7996594905853271,0.0,0.09719626605510712,0.9355280995368958,0.7037754058837891,0.0,0.8388104438781738,0.5484362840652466,0.22298729419708252,700,5.2
circle_border_1,sae,"{""m"": 4}",0,31,3000,0.005,0.5466901659965515,0.552789568901062,0.6179366111755371,0.8149830102920532,0.0,0.09158878773450851,0.9478737711906433,0.7212004065513611,0.0,0.8332494497299194,0.5481491088867188,0.35924258828163147,750,5.3
circle_border_1,sae,"{""m"": 4}",1,31,3000,0.005,0.5705206990242004,0.5828036665916443,0.6853809952735901,0.8064699769020081,0.0,0.09719626605510712,0.9821673631668091,0.6824782490730286,0.0,0.7754198312759399,0.5758901238441467,0.1554996520280838,2450,5.3
circle_border_1,sae,"{""m"": 8}",0,59,3000,0.005,0.5950573682785034,0.5972810983657837,0.6934013962745667,0.814415454864502,0.03968938812613487,0.08224299550056458,0.9766803979873657,0.6999031901359558,0.0,0.7472885847091675,0.5968062281608582,0.21433615684509277,2600,5.3
circle_border_1,sae,"{""m"": 8}",1,59,3000,0.005,0.604589581489563,0.5958686470985413,0.7032446265220642,0.789443850517273,0.047454703599214554,0.10654205828905106,0.9272976517677307,0.6921587586402893,0.0,0.7547145485877991,0.5981535315513611,0.4706258773803711,2900,5.0
circle_border_1,sae,"{""m"": 16}",0,115,3000,0.005,0.7765225172042847,0.7725988626480103,0.8487058281898499,0.7786606550216675,0.5832614302635193,0.2429906576871872,0.6584362387657166,0.8635043501853943,0.35329341888427734,0.5350412130355835,0.7749801278114319,0.3678826689720154,2750,5.3
circle_border_1,sae,"{""m"": 16}",1,115,3000,0.005,0.7428066730499268,0.7417019605636597,0.8545388579368591,0.7287173867225647,0.4943917393684387,0.22616823017597198,0.6817558407783508,0.7618587017059326,0.4131736755371094,0.5840560793876648,0.7407014966011047,0.3761034607887268,2850,5.3
circle_border_1,sae,"{""m"": 32}",0,227,3000,0.005,0.7984112501144409,0.7906073331832886,0.8592782020568848,0.767877459526062,0.6626402139663696,0.26915889978408813,0.6090534925460815,0.8799613118171692,0.44011977314949036,0.4968738555908203,0.7943723201751709,0.23717227578163147,2500,5.4
circle_border_1,sae,"{""m"": 32}",1,227,3000,0.005,0.796469509601593,0.7953742742538452,0.8658403754234314,0.8036322593688965,0.6160483360290527,0.23925234377384186,0.6474622488021851,0.9138432145118713,0.473053902387619,0.48887065052986145,0.7951011657714844,0.3677116334438324,2550,5.3
circle_border_1,sae,"{""m"": 64}",0,451,3000,0.005,0.8554280400276184,0.8506355881690979,0.8811520338058472,0.8723042607307434,0.7454702854156494,0.30280375480651855,0.7860082387924194,0.9332042932510376,0.6107784509658813,0.3989449143409729,0.8551771640777588,0.25804421305656433,2350,7.3
circle_border_1,sae,"{""m"": 64}",1,451,3000,0.005,0.8331862092018127,0.8218573331832886,0.8724024891853333,0.8172531723976135,0.7092320919036865,0.282243013381958,0.672153651714325,0.9196515083312988,0.544910192489624,0.42524516582489014,0.833554208278656,0.2436164766550064,2600,7.3
circle_border_1,sae,"{""m"": 128}",0,899,3000,0.005,0.9004412889480591,0.8868290781974792,0.8993802666664124,0.950056791305542,0.7610008716583252,0.26355141401290894,0.9465020298957825,0.9525653719902039,0.6467065811157227,0.3226804733276367,0.8994610905647278,0.22955702245235443,2800,10.4
circle_border_1,sae,"{""m"": 128}",1,899,3000,0.005,0.9066195487976074,0.8926553726196289,0.905942440032959,0.9511919021606445,0.7722174525260925,0.27289721369743347,0.9410150647163391,0.9583736658096313,0.6497006416320801,0.3089122474193573,0.9041434526443481,0.2346467226743698,2900,10.7
circle_border_1,sae,"{""m"": 256}",0,1795,3000,0.005,0.9117387533187866,0.9016596078872681,0.9106817841529846,0.9625425934791565,0.7877480983734131,0.29719626903533936,0.957476019859314,0.9661180973052979,0.6826347708702087,0.28963765501976013,0.9103498458862305,0.1533106565475464,2800,16.1
circle_border_1,sae,"{""m"": 256}",1,1795,3000,0.005,0.916151762008667,0.9014830589294434,0.9125046133995056,0.9568672180175781,0.7911993265151978,0.29158878326416016,0.9451302886009216,0.9651500582695007,0.688622772693634,0.2752448618412018,0.9160923957824707,0.15076924860477448,2900,15.8
circle_border_1,sae,"{""m"": 512}",0,3587,3000,0.005,0.9299205541610718,0.9164901375770569,0.9263580441474915,0.9704881310462952,0.8110440373420715,0.3345794379711151,0.965706467628479,0.9738625288009644,0.7275449633598328,0.23906785249710083,0.9272241592407227,0.12455068528652191,2600,26.8
circle_border_1,sae,"{""m"": 512}",1,3587,3000,0.005,0.9230361580848694,0.911899745464325,0.9238060712814331,0.9614075422286987,0.8084555864334106,0.33831778168678284,0.9533607959747314,0.9670861959457397,0.7155689001083374,0.24975799024105072,0.9218349456787109,0.10403390973806381,2950,34.4
circle_border_1,sae,"{""m"": 1024}",0,7171,3000,0.005,0.9405118823051453,0.9242584705352783,0.9336493015289307,0.975028395652771,0.824849009513855,0.3757009506225586,0.9698216915130615,0.9787028431892395,0.7365269660949707,0.20994752645492554,0.936610996723175,0.07200458645820618,2900,64.3
circle_border_1,sae,"{""m"": 1024}",1,7171,3000,0.005,0.9357457756996155,0.9246115684509277,0.9318264722824097,0.9738933444023132,0.8326143622398376,0.38504675030708313,0.9698216915130615,0.9767667055130005,0.742514967918396,0.21935711801052094,0.9322157502174377,0.07350822538137436,3000,66.1
circle_border_1,sae,"{""m"": 2048}",0,14339,3000,0.005,0.9412179589271545,0.9288488626480103,0.936201274394989,0.9761635065078735,0.8395168781280518,0.4037383198738098,0.9698216915130615,0.9806389212608337,0.7455090284347534,0.20354489982128143,0.93873131275177,0.04784388840198517,2750,128.2
circle_border_1,sae,"{""m"": 2048}",1,14339,3000,0.005,0.9440423250198364,0.929025411605835,0.9336493015289307,0.9778661131858826,0.843830943107605,0.398130863904953,0.9766803979873657,0.9787028431892395,0.757485032081604,0.20374642312526703,0.9394822716712952,0.04651499539613724,2900,129.8
circle_border_1,sae,"{""m"": 4096}",0,28675,3000,0.005,0.9429832100868225,0.9306144118309021,0.936201274394989,0.9790011644363403,0.843830943107605,0.40186917781829834,0.9753086566925049,0.9816069602966309,0.7485030293464661,0.1988765299320221,0.9411608576774597,0.029049113392829895,2750,234.0
circle_border_1,sae,"{""m"": 4096}",1,28675,3000,0.005,0.94068843126297,0.9297316670417786,0.9347430467605591,0.9767310619354248,0.8464193344116211,0.4149532914161682,0.9725651741027832,0.9796708822250366,0.7335329651832581,0.2065209001302719,0.9390847086906433,0.0291487704962492,2650,224.6
circle_border_1,relu1,"{""m"": 2}",0,17,3000,0.005,0.5466901659965515,0.5520833134651184,0.6073642373085022,0.8291714191436768,0.0,0.08411215245723724,0.9533607959747314,0.7415295243263245,0.0,0.8314102292060852,0.5478399395942688,0.2027718871831894,1500,7.7
