shape,family,size,seed,n_params,steps,lr,val_acc,test_acc,test_acc_exterior,test_acc_surface,test_acc_interior,test_acc_near,test_acc_surface_Kneg,test_acc_surface_Kpos,test_acc_cavity,test_loss,train_acc,sparsity,best_step,seconds
pretzel_three_in_plane,sae_weak,"{""m"": 2}",0,17,3000,0.005,0.47814056277275085,0.475258469581604,0.9090546369552612,0.19510582089424133,0.0,0.4436229169368744,0.18263474106788635,0.20497630536556244,0.7763578295707703,1.0184893608093262,0.47004416584968567,0.6782680749893188,500,9.7
pretzel_three_in_plane,sae_weak,"{""m"": 2}",1,17,3000,0.005,0.45950931310653687,0.4628877341747284,1.0,0.0,0.0,0.5323475003242493,0.0,0.0,0.9185303449630737,1.0585721731185913,0.4563784897327423,0.5508677959442139,50,8.1
pretzel_three_in_plane,sae_weak,"{""m"": 4}",0,31,3000,0.005,0.45950931310653687,0.4628877341747284,1.0,0.0,0.0,0.5323475003242493,0.0,0.0,0.9185303449630737,1.0563201904296875,0.4563784897327423,0.16349704563617706,50,7.8
pretzel_three_in_plane,sae_weak,"{""m"": 4}",1,31,3000,0.005,0.4936358332633972,0.5016617178916931,0.7443159222602844,0.48280420899391174,0.08661416918039322,0.3068391978740692,0.6272455453872681,0.36848342418670654,0.24440893530845642,0.8873090744018555,0.4897680878639221,0.36876845359802246,1250,8.0
pretzel_three_in_plane,sae_weak,"{""m"": 8}",0,59,3000,0.005,0.6297730803489685,0.6381092667579651,0.6433984637260437,0.4894179701805115,0.7895489931106567,0.40665435791015625,0.5703592896461487,0.425355464220047,0.14856229722499847,0.7481226921081543,0.631442666053772,0.3420882523059845,2050,8.1
pretzel_three_in_plane,sae_weak,"{""m"": 8}",1,59,3000,0.005,0.6299575567245483,0.6375553607940674,0.642201840877533,0.4980158507823944,0.7802433371543884,0.4048059284687042,0.5718563199043274,0.4395734667778015,0.15495207905769348,0.7499660849571228,0.6305177211761475,0.44361612200737,2700,8.0
pretzel_three_in_plane,sae_weak,"{""m"": 16}",0,115,3000,0.005,0.6742298007011414,0.6794682145118713,0.6130833625793457,0.6408730149269104,0.8403722047805786,0.3696857690811157,0.71856290102005,0.579383909702301,0.08626198023557663,0.6802443265914917,0.6733877658843994,0.3767886757850647,3000,8.0
pretzel_three_in_plane,sae_weak,"{""m"": 16}",1,115,3000,0.005,0.5146651864051819,0.529542088508606,0.6258476376533508,0.4735449552536011,0.4173228144645691,0.30314233899116516,0.552395224571228,0.4111374616622925,0.03833865746855736,0.8272151350975037,0.5272967219352722,0.4549829065799713,2950,8.1
pretzel_three_in_plane,sae_weak,"{""m"": 32}",0,227,3000,0.005,0.7201623320579529,0.728581964969635,0.7171918749809265,0.6474867463111877,0.8367931246757507,0.41219964623451233,0.6497006416320801,0.6457346081733704,0.3146964907646179,0.6217293739318848,0.7234259247779846,0.26658281683921814,2900,8.1
pretzel_three_in_plane,sae_weak,"{""m"": 32}",1,227,3000,0.005,0.6893562078475952,0.6973780989646912,0.625049889087677,0.683201014995575,0.8425196409225464,0.390018492937088,0.7544910311698914,0.6267772912979126,0.07667731493711472,0.6871680617332458,0.6928573250770569,0.4618375897407532,2650,7.9
pretzel_three_in_plane,sae_weak,"{""m"": 64}",0,451,3000,0.005,0.8101825714111328,0.8153618574142456,0.8400478959083557,0.748015820980072,0.8439512848854065,0.41404807567596436,0.7440119981765747,0.75118488073349,0.6980830430984497,0.4770095944404602,0.8127731680870056,0.3263391852378845,3000,10.9
pretzel_three_in_plane,sae_weak,"{""m"": 64}",1,451,3000,0.005,0.7603762745857239,0.7688331007957458,0.7850019931793213,0.6845237612724304,0.8310665488243103,0.4306839108467102,0.7065868377685547,0.6670616269111633,0.5015974640846252,0.544728696346283,0.7692094445228577,0.44848307967185974,2700,11.2
pretzel_three_in_plane,sae_weak,"{""m"": 128}",0,899,3000,0.005,0.8810182213783264,0.8886631727218628,0.9150379300117493,0.8399470448493958,0.8940586447715759,0.5027726292610168,0.8143712878227234,0.8601896166801453,0.8690095543861389,0.3303854763507843,0.881471574306488,0.35291120409965515,3000,16.1
pretzel_three_in_plane,sae_weak,"{""m"": 128}",1,899,3000,0.005,0.8935620188713074,0.8969719409942627,0.9190267324447632,0.8604497313499451,0.8969219326972961,0.5083179473876953,0.8428143858909607,0.8744075894355774,0.8913738131523132,0.30625811219215393,0.8929174542427063,0.33162301778793335,3000,16.1
pretzel_three_in_plane,sae_weak,"{""m"": 256}",0,1795,3000,0.005,0.8974358439445496,0.8984490036964417,0.9230155348777771,0.8604497313499451,0.895490288734436,0.5027726292610168,0.8428143858909607,0.8744075894355774,0.8833865523338318,0.2901771068572998,0.8980044722557068,0.37055280804634094,2650,23.8
pretzel_three_in_plane,sae_weak,"{""m"": 256}",1,1795,3000,0.005,0.8893193006515503,0.8929098844528198,0.9214200377464294,0.8452380895614624,0.8933428525924683,0.5194085240364075,0.8143712878227234,0.8696683049201965,0.8722044825553894,0.3078727424144745,0.889888346195221,0.385674387216568,2850,24.1
pretzel_three_in_plane,sae_weak,"{""m"": 512}",0,3587,3000,0.005,0.9144068956375122,0.9165435433387756,0.9270043969154358,0.9093915224075317,0.9055117964744568,0.5120148062705994,0.8907185792922974,0.9241706728935242,0.884984016418457,0.2521853744983673,0.9165028929710388,0.38214823603630066,2850,39.1
pretzel_three_in_plane,sae_weak,"{""m"": 512}",1,3587,3000,0.005,0.9070281982421875,0.9113736748695374,0.9289988279342651,0.8961640000343323,0.8962061405181885,0.5212569236755371,0.8712575435638428,0.9158768057823181,0.8833865523338318,0.2617064118385315,0.9106990098953247,0.3497907519340515,3000,38.9
pretzel_three_in_plane,sae_weak,"{""m"": 1024}",0,7171,3000,0.005,0.9286109209060669,0.9316838979721069,0.9373753666877747,0.9411375522613525,0.9112383723258972,0.5249537825584412,0.9266467690467834,0.9526066780090332,0.9009584784507751,0.21692728996276855,0.9325039982795715,0.2173268049955368,2800,66.4
pretzel_three_in_plane,sae_weak,"{""m"": 1024}",1,7171,3000,0.005,0.9308245182037354,0.9344534277915955,0.9369764924049377,0.9470899105072021,0.9162490963935852,0.5304991006851196,0.946107804775238,0.9478673338890076,0.9009584784507751,0.21127618849277496,0.9343769550323486,0.22771990299224854,2700,66.7
